478	1739.667603
479	2068.171875
480	896.5460205
481	366.362915
482	811.2622681
483	749.7147827
484	1128.062012
485	619.5421143
486	712.9397583
487	595.9768677
488	971.0530396
489	1981.729858
490	1517.950195
491	952.8963623
492	916.6987305
493	1462.795776
494	1501.839844
495	819.3438721
496	1956.554688
497	1835.334595
498	994.7250977
499	873.0908203
500	1690.607056
501	625.2544556
502	303.6812744
503	534.5719604
504	488.3171997
505	308.4631042
506	187.2680969
507	226.6645508
508	234.6207275
509	384.6342163
510	290.7845154
511	1041.435547
512	1802.612061
513	1610.117676
514	1457.293213
515	1501.309204
516	1050.709595
517	721.0917969
518	898.1282959
519	1044.998291
520	750.9691162
521	406.1905212
522	1719.427124
523	2134.465332
524	2134.506104
525	1861.827393
526	1410.872192
527	651.2485352
528	409.2324524
529	191.4948883
530	3.089913607
531	105.2440872
532	696.2236938
533	1305.765625
534	1994.762939
